2013-04-15,"[[['centrica', 'agree', 'canadian', 'energy', 'deal', '.'], ['precious', 'metal', 'miner', 'lead', 'ftse', ' ', '.'], ['sell', 'off'], ['cyprus', 'finance', 'minister', 'shun', 'blame', 'game']], [['ftse', 'fall', ',', 'but'], [], ['united', 'utilities', 'lift', 'by', 'bid', 'talk', '.'], ['ftse', 'slump', 'as', 'gold', 'plunge', 'but', 'airline', ',', 'water', 'company', 'and', 'glaxosmithkline', 'buck', 'the', 'trend', '.'], []]]"
2013-04-16,"[[['need'], [], ['headlong', 'rush', 'into', 'pricing', 'be', 'a', 'risky', 'business', '.'], ['invest', 'in', 'infant', 'industry'], ['company', 'push', 'the', 'boat', 'offshore', '.'], ['gas', 'to', 'liquid', ':', 'launch', 'pad', 'proffer', ' ', '.'], ['fuel', 'rise', ' ', '.'], ['to', 'challenge', 'oil', 'industry', ""'s"", 'supremacy'], ['uk', 'household', 'and', 'industry', 'should', 'prepare', ' ', '.'], ['group', 'put', 'pedal', 'to', 'the', 'metal', 'in', 'dash', ' ', '.'], ['to', 'provide', 'transport', 'fuel'], ['country', 'vie'], ['creditor', 'reject', 'energy', 'future', 'proposal', '.'], ['play', 'poker'], ['titan', 'prepare', 'for', 'battle', 'of', 'efh'], [], ['for', 'small', '-', 'scale', 'gtl', 'plant'], ['for', 'high', 'bill'], ['for', 'a', 'piece'], ['of', 'the', 'shale', 'revolution']], [['falklands', 'oil', '&', 'gas', 'jump', '2', '%', ' ', '.'], ['-PRON-', 'could', 'pay', 'for', 'with', '£', '10', 'm'], ['how', 'to', 'feed', 'the', 'world'], ['why', '-PRON-', 'invest', 'in', 'oil', '|', 'leo', 'hickman'], ['on', 'positive', 'survey', 'update']]]"
2013-04-17,"[[['yen', ""'s"", 'decline', 'hit', 'cost', 'of', 'power', 'in', 'japan', '.'], ['us', 'shale', 'revolution', 'back', 'bull', 'case']], [['british', 'gas', ':', 'put', '-PRON-', 'question', ' ', '.'], ['how', 'to', 'make', 'the', 'perfect', 'bakewell', 'tart'], ['to', 'the', 'head'], ['of', 'residential', 'energy']]]"
2013-04-18,"[[['bosch', 'predict', ' ', 'auto', 'boom', '.'], ['gas', '-', 'power'], ['trading', 'house', 'go', 'cool', 'on', 'commodity', 'price']], [['carey', 'mulligan', 'play', 'a', 'kardashian', 'in', 'the', 'great', 'gatsby', '.'], ['how', 'africa', 'can', 'solve', '-PRON-', 'food', 'crisis', 'by', ' ', '|', 'camilla', 'toulmin'], ['grow', 'more', 'crop', 'sustainably'], ['by']]]"
2013-04-19,"[[['cyprus', 'turn', 'to', 'casino', ' ', '.'], ['to', 'aid', 'recovery'], ['filing', 'show', 'mcclendon', ""'s"", 'cost', 'at', 'chesapeake']], [['how', '-PRON-', 'pension', 'be', 'be', 'use', 'in', 'a', '$', '6', 'trillion', 'climate', 'gamble', '|', 'bill', 'mckibben', 'and', 'jeremy', 'leggett']]]"
2013-04-21,"[[['nasdaq', 'set', 'for', 'europe', 'energy', 'trade', 'push']], [['how', 'astronaut', 'chris', 'hadfield', 'show', 'berlin', ""'s"", 'ongoing', 'struggle', 'for', 'unification']]]"
2013-04-22,"[[['abenomics’', 'test', 'lie', 'in', 'growth', 'strategy', '.'], ['japan', ""'s"", 'energy', 'cost', 'spiral', 'higher', '.'], ['caterpillar', 'earning', 'drop', '45', '%']], []]"
2013-04-23,"[[['to', 'sell', 'opap', 'stake'], ['shell', 'warn', ' ', '.'], ['lack', 'of', 'consistency', 'bedevil', 'progress', ' ', '.'], ['pin'], ['of', 'shale', 'delay'], ['outside', 'us'], ['in', 'crucial', 'industry'], ['for', 'sufficient', 'power'], ['on', 'subiya', 'expansion']], [['environmental', 'protection', 'agency', 'sharply', 'criticize', 'state', 'department', ""'s"", 'impact', 'statement', 'for', 'propose', 'keystone', 'xl', 'oil', 'pipeline', ',', ' ', '.'], ['say'], ['report', 'fail'], ['to', 'adequately', 'consider', 'climate', 'change', 'impact', 'of', 'building', 'pipeline', 'or'], ['to', 'realistically', 'assess', 'alternative', 'route', 'or', 'mode', 'of', 'transport'], [], [], []], [['rialto', 'rise', '27', '%', 'after', 'deal', 'with', 'oil', 'trader', 'vitol', '.'], ['ecb', 'rate', 'cut', 'hope', 'and'], ['social', 'security', 'payment', ':', 'grandma', 'and', 'grandpa', 'need', 'a', 'raise', '.'], ['olympus', 'have', 'fall']]]"
2013-04-24,"[[['to', 'avoid', 'during', 'surgery']]]"
2013-04-25,"[[['exxonmobil', 'and', 'conocophillips', 'report', 'flat', 'profit']], [['next', 'decade', 'may', 'transform', 'energy', 'consumption', 'and', 'production', 'in', 'united', 'states', ','], ['particularly', 'give'], ['how', 'energy', 'landscape', 'have', 'change'], ['in', 'last', 'decade']], [['united', 'states', 'could', 'become', 'major', 'oil', 'exporter', ',', 'and'], ['there', 'could', 'also', 'be', 'more', 'widespread', 'use', ' ', '.'], ['of', 'alternative', 'source'], ['of', 'energy'], ['like', 'solar', 'power', ',', 'wind', 'and', 'natural', 'gas']], [['harness', 'volcano'], [':', 'charles', 'hendry', 'talk', 'nuclear', ',', 'fracking', 'and', 'more', '.']]]"
2013-04-26,"[[['chevron', ""'s"", 'oil', 'and', 'gas', 'output', 'rise', '.'], ['benazir', 'bhutto', ""'s"", 'ghost', 'dominate', 'pakistan', 'poll', 'campaign', '.'], ['twelve', 'year', 'on', ',', 'another', 'visit', 'to', 'myanmar', 'be', 'due']], [['boot', 'up', ':']]]"
2013-04-28,"[[['ignorance', 'be', 'the', 'big', 'enemy', 'in', 'the', 'shale', 'war']], [['texans', 'be', 'feel', 'bullish', ' ', '--', 'and', ' ', '.'], ['give', 'some', 'thought', 'to'], ['whether', '-PRON-', 'be', 'ready', 'for', 'the', 'growth'], ['-PRON-', 'could', 'bring'], ['about', 'a', 'new', 'era', 'in', 'the', 'oil', 'industry'], ['to']]]"
2013-04-29,"[[['oil', 'industry', 'leave', ' ', 'after', 'gaddafi', '.'], ['ease', 'production'], ['cold', 'weather', 'and', ' ', 'boost', 'natural', 'gas', 'price', '.'], ['us', 'crude', 'oil', 'export', 'rise', 'sharply'], ['with', 'legacy'], ['of', 'violence', 'in', 'libya']]]"
2013-04-30,"[[['invensy', 'jump', 'more', 'than', '4', '%', ' ', '.'], ['as', 'broker', 'rekindle', 'takeover', 'talk'], ['vodafone', 'dip', ',', ' ', '.'], [], ['be', 'nuclear', 'train', 'and', 'car', ' ', '?', '.'], ['make', 'of', 'skin', 'the', 'future', 'of', 'travel'], [], ['while', 'ftse', 'mark', 'eleventh', 'monthly', 'rise']]]"
2013-05-01,"[[['chesapeake', 'earning', 'beat', 'expectation', 'in', 'wake', 'of', 'shift', 'to', 'oil', '.'], ['shell', '-', 'back'], ['iraqi', '$', '17bn', 'gas', 'project', 'get', 'under', 'way', '.'], ['bg', 'group', 'and', 'ophir', 'reveal', ' ', '.'], ['greece', 'sell', 'lottery', 'stake', 'in', 'big', 'privatisation'], ['drilling', 'success'], ['off', 'east', 'african', 'coast']], [['united', 'states', 'geology', 'survey', 'show', 'that', 'oil', '-', 'rich', 'region', ',', 'hold', '7.4', 'billion', 'barrel', ',', 'twice', 'amount', ' ', '..'], ['span', 'part', 'of', 'montana', ',', 'north', 'dakota', 'and', 'south', 'dakota'], ['that', 'oil', '-', 'rich', 'region', ',', 'hold', '7.4', 'billion', 'barrel', ',', 'twice', 'amount'], ['originally', 'estimate', 'in', '2008'], ['louisiana', 'gov', 'bobby', 'jindal', 'say', ' ', '.'], ['bp', 'have', 'agree'], [], ['part', 'of', '$', '1', 'billion', 'settlement', 'company', 'agree'], ['to', 'pay', 'after', '2010', 'deepwater', 'horizon', 'oil', 'spill'], ['that', 'oil', '-', 'rich', 'region', ',', 'hold', '7.4', 'billion', 'barrel', ',', 'twice', 'amount'], ['of', 'undiscovered', ',', 'recoverable', 'crude', 'oil'], [], [], ['in', 'restoration', 'project', 'in', 'gulf', 'of', 'mexico']], [[], [':', 'fossil', 'fuel', 'be', 'expensive', '.'], ['iran', ""'s"", 'foreign', 'minister', 'fuel', 'war', 'of', 'word', 'over', 'syria', '.'], ['why', '-PRON-', 'need'], ['to', 'be', 'fulfil'], ['still', 'seek', 'recognition'], []]]"
2013-05-02,"[[['voser', 'leave', 'stable', 'legacy', 'in', ' ', '.'], ['help', ' ', 'stormy', 'time'], ['shell', 'weather'], ['trio', 'emerge', ' ', '.'], ['as', 'frontrunner', 'to', 'replace', 'voser', 'at', 'shell'], ['who', 'steer', 'shell', 'to', 'stability'], ['on', 'first', '-', 'quarter', 'result', 'despite', 'earning', 'fall']], [['royal', 'dutch', 'shell', 'be', 'bet', '-PRON-', 'future', 'on', 'business', 'of'], ['bring', 'natural', 'gas'], ['on', 'business', 'of'], ['of'], ['from', 'remote', 'location', 'like', 'qatar'], ['to', 'energy', '-', 'hungry', 'destination', 'like', 'china', 'and', 'japan']], [['company', 'have', 'about', '7', 'percent', ',', ' ', '.'], ['of', 'world', ""'s"", 'liquified', 'natural', 'gas', 'business'], ['with', 'ambition'], ['to', 'more', 'than', 'double', 'that', 'share'], ['through', 'new', 'project', 'and', 'acquisition']], [['peter', 'voser', ""'s"", 'shell', 'exit', 'be', 'understandable', '.'], ['white', 'house', 'warn', 'on', 'imminent', 'arctic', 'ice', 'death', 'spiral', '|'], ['of', 'world', ""'s"", 'liquified', 'natural', 'gas', 'business'], ['with', 'ambition'], ['to', 'more', 'than', 'double', 'that', 'share'], ['through', 'new', 'project', 'and', 'acquisition']]]"
2013-05-03,"[[['germany', ""'s"", 'eon', 'relaunch', 'in', '-', 'house', 'commodity', 'trading', 'arm', '.'], ['pipeline', 'be', 'the', 'key', 'to', 'fossil', '-', 'fuel', 'future', '.']], [['commerce', 'department', 'report'], ['that', 'the', 'united', 'states', 'trade', 'deficit', 'narrow', 'to', '$', '38.83', 'billion', 'in', 'march', ',', '11', 'percent', 'drop', 'from', '$', '43.6', 'billion', 'february', ','], ['as', 'daily', 'flow', ' ', 'drop', ' ', 'in', '17', 'year'], [], ['of', 'crude', 'oil'], [], ['to', 'low', 'level']], [['labor', 'department', 'report', 'only', 'marginal', 'growth', '  ', '.'], ['in', 'productivity', 'for', 'american', 'worker'], ['in', 'first', 'quarter']], [['the', 'biomass', 'industry', 'should', 'come', 'clean', ' ', '|', 'harry', 'huyton', '.'], ['be', 'china', 'really', 'a', 'climate', 'change', 'leader', '?'], ['about', '-PRON-', 'environmental', 'impact']]]"
2013-05-05,"[[['on', 'monday', ':', 'smart', 'money', 'be', 'on', 'energy', 'efficiency', '.'], ['repsol', 'aid', 'angola', ""'s"", 'search', 'for', '‘', ' ', 'oil', 'reserve', '.'], ['pre', '-', 'salt’'], ['exxonmobil', 'kick', 'off', 'irish', 'drilling', 'campaign', '.'], ['obama', 'back'], ['rise', 'in', 'us', 'gas', 'export']]]"
2013-05-06,[[]]
2013-05-07,"[[['gas', ':', 'group', 'start', ' ', '.'], ['to', 'build', 'pipeline', 'and'], ['create', '-PRON-', 'own', 'market'], ['demand', 'for', 'gas', 'alter', 'us', 'energy', 'landscape', '.'], []], [['this', 'be', ""n't"", 'the', 'weather'], ['-PRON-', 'grow', 'up', 'with', '|', 'john', 'abraham']]]"
2013-05-08,"[[['commodity', 'hedge', 'fund', 'suffer', 'weak', 'first', 'quarter', '.'], ['company', 'end', 'co', '-', 'operation', 'with', 'gas', 'price', 'agency', '.'], ['uae', '-', 'base'], ['dana', 'gas', 'appoint', 'investor', 'relation', 'chief', '.'], ['pakistan', 'poll', 'winner', 'face', 'huge', 'economic', 'challenge', '.'], ['uk', 'fracking', 'firm', 'cuadrilla', 'plan', ' ', '.'], ['to', 'drill', 'for', 'oil', 'in', 'west', 'sussex'], ['industry', 'prepare'], [], []], [['still', 'centre'], [], [], [], []]]"
2013-05-09,"[[['middle', 'east', ':', 'regional', 'push', 'resume', ' ', '.'], ['follow', 'arab', 'spring'], ['repsol', 'bounce', 'back', 'from', 'ypf', 'saga', '.'], ['gas', 'manipulation', 'fear', ' ', '.'], ['spark', 'reform', 'call'], ['eni', 'sell', '12', '%', 'stake', 'in', 'snam', 'for', '€', '1.5bn', '.'], ['bad', 'loan', 'datum', 'hit', 'italian', 'bank', 'share', '.'], ['lng', 'deal', 'open', 'door', 'for', 'texas', 'import', 'to', 'uk']], [['two', 'nigel', 'do', ""n't"", 'make', 'a', 'right', 'on', 'europe', '|', 'michael', 'white']]]"
2013-05-10,"[[['legend', ""'s""], ['why', 'the', 'commodity', 'supercycle', 'may', 'not', 'be', 'over', 'yet', '.']], [['spectator', 'reveal', 'worry', 'insight', 'into', 'direction', 'of', 'tory', 'policy', 'on', 'climate', '|', 'bob', 'ward', '.'], ['what', '-PRON-', 'need'], ['to', 'know', 'about', 'climate', 'sensitivity']]]"
2013-05-12,"[[['to', 'raise', 'stake', 'in', 'fairmont', 'raffles', 'hotel'], ['fear', 'grow', 'over', 'benchmark', 'reform', 'after', 'libor', 'scandal', '.']]]"
2013-05-13,"[[['to', 'limit', 'energy', 'price', 'rise'], ['global', 'shale', 'revolution', 'threaten', 'gulf', 'petrochemical', 'expansion', '.'], ['north', 'dakota', ""'s"", 'housing', 'fail', ' ', '.'], ['to', 'keep', 'pace', 'with', 'oil', 'boom'], ['price', 'reporting', 'agency', 'meet', 'a', 'legitimate', 'market', 'need']], [['great', 'barrier', 'reef', 'be', 'at', 'risk', ' ', '.'], [], ['peak', 'oil', ',', 'climate', 'change', 'and', 'pipeline', 'geopolitic', 'drive', 'syria', 'conflict', '|', 'nafeez', 'ahmed', '.'], ['skylab', ""'s"", '40th', 'anniversary', 'remind', '-PRON-', 'of', 'the', 'danger', 'from', 'space', 'debris', '|', 'stuart', 'clark'], [], ['unesco', ""'s"", 'danger', 'list', '|', 'graham', 'readfearn']]]"
2013-05-14,"[[['conflict', 'of', 'interest', 'in', 'libor', 'and', 'broker', 'index', 'be', 'not', 'in', 'pra', '.'], ['virginia', 'port', 'show', 'transport', 'pressure', '.'], ['opinion', ':', 'allow', 'market', ' ', '.'], ['to', 'transform', 'energy'], ['would', '-', 'be'], ['argentina', ':', ' ', 'partner', 'worry', 'about', 'the', 'risk', 'of', 'shale', '.'], ['shipment', 'to', 'asia', 'remain', 'lucrative', 'line', '.'], ['transform', 'by', 'politic', 'and', 'science']], [['peru', 'spar', 'amazon', 'rainforest', 'from', 'oil', 'and', 'gas', 'push', '|', 'david', 'hill', '.'], ['ftse', '100', 'rise', ' ', ','], [], ['help', 'by', 'severn', 'trent', 'bid'], ['for', 'ninth', 'day'], []]]"
2013-05-15,"[[['brazil', 'oil', 'licence', 'raise', 'record', 'r$2.8bn', '.'], ['pied', 'piper', 'act', 'on', 'climate', 'change', '.'], ['oil', 'company', 'face', 'public', 'and', 'political', 'backlash', ' ', '.'], [], []], [['authority', 'raid', 'office', ',', 'as', 'well', 'as', 'industry', 'service', 'provider', ',', 'part'], ['of', 'several', 'oil', 'company', 'in', 'london'], ['of', 'broad', 'inquiry', 'by', 'european', 'commission'], ['into', 'potential', 'price', 'manipulation']], [['investigator', 'be', 'look', 'into', ' ', '.'], ['whether', 'bp', ',', 'shell', 'and', 'platts', 'may', 'have', 'collude', 'on', ' ', 'scheme'], ['price', '-', 'fix']], [['griff', 'rhys', '-', 'jones', 'ignore', 'the', 'fact', ' ', '|', 'jeremy', 'leggett'], ['that', 'someone', 'have'], [], []]]"
2013-05-16,"[[['us', 'fracking', 'rule', 'give', 'mixed', 'reception'], ['to', 'live', 'near', 'solar', 'farm']], [['survey', 'find', ' ', '.'], ['97', '%', 'climate', 'science', 'paper', 'agree'], ['warming', 'be', ' ', '|', 'dana', 'nuccitelli'], ['man', '-', 'make'], ['how', 'to', 'make', 'the', 'perfect', 'victoria', 'sponge', 'cake']]]"
2013-05-17,"[[['profit', 'warning', 'hit', 'australia', ""'s"", 'resource', 'sector', '.'], ['us', 'energy', 'revolution', 'gather', 'pace']], [['obama', 'administration', 'issue', 'new', 'set', 'of', 'propose', 'rule'], ['govern', 'hydraulic', 'fracturing', 'for', 'oil', 'and', 'gas'], ['of', 'propose', 'rule'], ['on', 'public', 'land']], [['which', 'would', 'allow'], [], ['interior', 'dept', 'proposal', ',', ',', 'do', 'not', 'please', 'environmental', 'advocate', 'or', 'the', 'oil', 'and', 'gas', 'industry', '.'], []], [['obama', ""'s"", 'arctic', 'strategy', 'set', 'off', 'a', 'climate', 'time', 'bomb', '|', 'nafeez', 'ahmed', '.'], ['zombie', 'climate', 'sceptic', 'theory', 'survive', 'only', 'in', 'newspaper', 'and', 'on', 'tv', '|', 'graham', 'readfearn']]]"
2013-05-19,"[[['tough', 'oil', 'pricing', 'ahead', ',', 'say', 'eni', 'chief', '.'], ['warburg', 'make', '$', '1.8bn', 'on', 'targa', 'cash', '-', 'out']]]"
2013-05-20,"[[['greenpeace', 'sound', 'alarm', 'on', 'oil', 'group', 'after', ' ', '.'], ['sinking', 'of', 'platform'], ['dealmaking', 'fail', ' ', '.'], ['to', 'send', 'wall', 'st', 'higher'], ['chesapeake', 'recruit', 'anadarko', 'executive', 'as', 'chief', '.'], ['oil', 'inquiry', 'widen', 'to', 'trading', 'house', '.'], ['china', 'step', 'up', 'caribbean', 'strategy']], [['look', 'inside', 'space', 'by', 'rob', 'lloyd', 'jones', '|', 'book', 'review', '|', 'grrlscientist', '.'], ['heartland', 'institute', 'waste', 'real', 'scientist', ""'"", 'time', '–', '|', 'yet', 'again', 'john', 'abraham']]]"
2013-05-21,"[[[], [',', 'say', 'iod'], []], [['oman', ""'s"", 'national', 'oil', 'company', 'will', 'announce'], ['that', '-PRON-', 'have', 'begin'], ['use', 'solar', 'power', 'as', 'new', 'method', 'of'], ['coax', 'oil'], [], [], ['as', 'new', 'method', 'of'], ['of'], ['out'], ['of', 'old', 'well']], [['process', 'use', 'system', 'of', 'mirror', ',', '  ', 'co', '-', 'produce', 'with', 'oil', '.'], ['that', 'focus', 'sunlight'], ['heat', 'up', 'water'], ['that', 'be'], ['co', '-', 'produce'], ['of', 'mirror'], ['on', 'black', 'pipe']], [['downsizing', ':', 'government', 'estate', 'shrink', '10', '%', '.'], ['fossil', 'fuel', 'divestment', 'campaign', ""'s"", 'victory', 'in', 'australia', 'will', 'be', 'a', 'moral', 'one', '|', 'alexander', 'white', '.'], ['ftse', '100', 'close', 'within', '130', 'point', 'of', 'record', 'high', ',', 'but'], ['carnival', 'miss', 'out', 'on', 'rally']]]"
2013-05-22,"[[], [['why', 'philosophy', 'student', 'do', 'the', 'most', 'drug']]]"
2013-05-23,"[[['run', 'out', 'in', 'march'], ['climate', 'committee', 'urge', 'uk', 'commitment', ' ', 'until', '2030'], ['to', 'green', 'power']], [['how', 'to', 'make', 'the', 'perfect', 'asparagus', 'tart'], ['to', 'green', 'power']]]"
2013-05-24,"[[['chesapeake', 'energy', 'to', 'pay', 'new', 'chief', 'doug', 'lawler', '$', '22', 'm', 'package', '.'], ['lay', 'the', 'foundation', '.']]]"
2013-05-25,"[[[], ['plan', 'by', 'energy', 'company', 'cuadrilla', 'resources', ' ', 'galvanize', 'resident', ' ', '.'], ['who', 'see', '-PRON-', 'as', 'possible', 'precursor', 'to', 'environmentally', 'controversial', 'drilling', 'technique'], ['know', 'as', 'hydraulic', 'fracturing', ',', 'or', 'fracking', ',', 'in', 'area'], [], ['in', 'bucolic', 'southern', 'england', 'village', 'of', 'balcombe'], ['as', 'possible', 'precursor', 'to', 'environmentally', 'controversial', 'drilling', 'technique'], ['to', 'environmentally', 'controversial', 'drilling', 'technique']]]"
2013-05-26,"[[['may', '27'], ['to', 'drill', 'exploratory', 'shale', 'gas', 'well'], ['in', 'bucolic', 'southern', 'england', 'village', 'of', 'balcombe'], ['as', 'possible', 'precursor'], ['to', 'environmentally', 'controversial', 'drilling', 'technique', 'know', 'as', 'hydraulic', 'fracturing', ',', 'or', 'fracking', ',', 'in', 'area']]]"
2013-05-27,"[[['faster', 'and', 'cheap', 'be', 'watchword', 'for', 'canada', ""'s"", 'oil', 'sand', '.'], ['high', 'european', 'energy', 'price', 'drive', 'bmw', 'to', 'us']]]"
2013-05-28,"[[['climate', 'change', 'art', 'exhibition', 'open', 'in', 'beijing', '|', 'jennifer', 'duggan']]]"
2013-05-29,"[[['cost', 'rise', ' ', '.'], ['markets', 'insight', ':', 'swiss', 'example', 'question', 'need', 'for', 'qe', 'unwinding', '.'], ['egypt', ""'s"", 'power', 'crisis', 'worsen', 'by', 'decline', 'natural', 'gas', 'production', '.'], ['for', '‘', 'technological', 'barrels’', 'of', 'oil']], [['who', 'be', 'tell', '-PRON-'], ['the', 'al', '-', 'qaida', 'terrorist', ' ', 'must', 'do', 'better', '.'], ['what', 'be', '-PRON-', 'read', 'today', '?', '.'], ['mad', 'men', 'recap', '–', 'season', 'six', ',', 'episode', 'nine', ':'], ['for', '‘', 'technological', 'barrels’', 'of', 'oil']]]"
2013-05-30,"[[['carbon', '-', 'choke']]]"
2013-05-31,"[[['mars', 'radiation', 'fear', 'wo', ""n't"", 'deter', 'nasa'], ['to', 'explore'], [':', 'the', 'will', ' ', 'will', 'prevail', '|', 'geraint', 'jones']]]"
2013-06-01,"[[['organization', 'of', 'the', 'petroleum', 'exporting', 'countries', ',', 'or', 'opec', ',', 'decide', ' ', '.'], [], []]]"
2013-06-02,"[[['brazil', 'open', 'new', 'temple', 'to', 'national', 'religion', 'at', 'revamp', 'maracanã']]]"
2013-06-03,"[[['oil', 'major', 'plan', 'extra', '$', '1bn', 'investment', 'in', 'alaska', '.'], ['shale', 'gas', 'find', 'raise', 'hope', ' ', '.'], [], ['fracking', 'miracle', 'need', ' ', '.'], [], ['to', 'lead', 'to', 'low', 'oil', 'price'], ['new', 'gas', 'deposit', 'change', 'trade', 'flow'], [], []]]"
2013-06-04,"[[['on', 'us', 'oil', 'boom']], [['to', 'protect', 'turkey', ""'s"", 'green', 'space'], ['the', 'fight', ' ', 'begin', 'decade', 'ago', '|', 'pinar', 'aksogan', '.'], ['rise', 'energy', 'price', 'will', 'challenge', 'western', 'way', 'of', 'life', '–', ' ', 'mod', 'report', '|', 'nafeez', 'ahmed']]]"
2013-06-05,[[]]
2013-06-06,"[[['local', 'can', 'now', 'veto', 'windfarm', ':', 'so', 'what', 'about', 'frack', '?'], ['press', 'freedom', 'group', 'condemn', 'turkish', 'police', 'violence', 'against', 'journalist', '.'], ['fossil', 'fuel', 'boss', 'say', ' ', '.'], ['the', 'world', ""'s"", 'energy', 'future', 'be', 'not', 'hopeless', '.'], ['cut', 'at', 'the', 'science', 'museum', 'group', ':', 'what', 'should', 'be', 'do', '?'], ['the', 'darnd', 'thing', 'on', 'climate', 'change', '|', 'graham', 'readfearn']]]"
2013-06-07,"[[['to', 'close']], [['gavin', 'mccrone', 'back', 'new', 'north', 'sea', 'oil', 'fund', ',', 'but', ' ', '.'], ['warn', 'of', 'peril'], ['assemble'], ['peak', 'soil', ':', 'industrial', 'civilisation', 'be', 'on', 'the', 'verge', 'of', ' ', '|', 'nafeez', 'ahmed', '.'], ['eat', '-PRON-'], ['what', 'be', 'in', 'store'], [':', 'how', 'first', 'time', 'out', 'open', '-PRON-', 'eye', ' ', '.'], ['of', 'the', 'global', 'warming', 'puzzle'], ['by', 'recent', 'research', '|', 'dana', 'nuccitelli'], ['to', 'new', 'possibility']]]"
2013-06-09,"[[['bp', '-', 'lead'], ['worry', 'over', 'scarce', 'credit'], ['propel', 'us', 'carbon', 'market', 'rggi']], [['abandon', 'oil', 'field', 'equipment', 'be', 'a', 'common', 'problem', 'in', 'texas', ',', 'but'], ['some', 'fear', ' ', '.'], ['that', 'the', 'recent', 'surge', 'in', 'drilling', 'will', 'set', 'off', 'worrisome', 'encounter'], ['with', 'old', 'well']]]"
2013-06-10,"[[['greek', 'stock', 'fall', '5', '%', 'after', 'privatisation', 'failure', '.'], ['hit'], ['as', 'gazprom', 'fail'], ['to', 'bid', 'for', 'gas', 'supplier'], ['ed', 'davey', 'launch', 'review', 'of', 'north', 'sea', 'oil', 'and', 'gas', 'industry', '.'], ['world', 'have', '10', 'year', 'of', 'shale', 'oil'], [',', 'report', 'us', '.'], ['india', ""'s"", 'ongc', 'backtrack', 'over', 'mozambique', 'gasfield']], [['greece', ""'s"", 'natural', 'gas', 'privatisation', 'failure', 'leave', 'programme', 'in', 'tatter', '|', 'larry', 'elliott']]]"
2013-06-11,"[[['shale', 'production', 'can', 'learn', ' ', '.'], ['bg', 'gain', ' ', '.'], [], ['uk', 'warm'], ['from', 'the', 'nuclear', 'industry'], [], ['to', 'cryogenic', 'energy', 'store']], [['south', 'sudan', 'say', ' ', '.'], ['-PRON-', 'would', 'continue'], ['to', 'pump', 'oil', 'for', 'export', 'through', 'sudan', 'despite', 'a', 'threat', 'by', 'sudan', ""'s"", 'president'], ['to', 'shut', 'down', 'the', 'pipeline']], [['uzbekistan', 'set'], ['after', 'poor', 'decision', 'and', 'rich', 'backing', ' ', 'sight', 'on', 'brazil', '|', 'paul', 'doyle']]]"
2013-06-12,"[[['uk', 'regulator', 'investigate', 'fx', 'rate', 'trade', '.'], ['change', 'source', 'of', 'energy']]]"
2013-06-13,"[[['centrica', 'buy', 'into', 'cuadrilla', ""'s"", 'lancashire', 'fracking', 'licence']], [['centrica', ""'s"", 'investment', 'put', 'uk', 'shale', 'in', 'spotlight', '.'], ['in', ""'"", 'next', 'door', ""'"", 'andromeda', 'galaxy'], ['in', 'brief', '–', '13', 'june', '2013']]]"
2013-06-14,"[[['lng', 'trade', 'fall', ' ', 'in', '30', 'year', '.'], ['us', 'wholesale', 'price', 'rise', ' ', 'in', 'three', 'month', '.'], [], []], [['involve', 'the', 'company', ""'s"", 'pegasus', 'pipeline']], [['brace'], ['flounder', 'by', 'romy', 'ash', '-', 'review', 'by', 'robert', 'drewe'], ['for', 'public', 'dissent'], ['over', 'climate', 'and', 'energy', 'shocks|', 'nafeez', 'ahmed']]]"
2013-06-16,[[]]
2013-06-17,"[[['warburg', 'pincus', 'back', 'africa', 'oil', 'and', 'gas', 'explorer', 'delonex', 'energy', '.'], ['gazprom', 'look', 'east', ' ', '.'], [], ['stock', 'market', ':', 'not', 'everyone', 'be', 'a', 'winner'], [], ['as', 'us', 'shale', 'gas', 'boom'], ['in', 'the', 'big', 'takeover']]]"
2013-06-18,"[[['us', 'examine', 'new', 'scenario', 'for', 'oil', 'import', '.'], ['charge', 'in', 'libor', 'case'], ['fujairah', ""'s"", 'importance', 'grow', 'amid', 'iran', 'threat', 'to', 'strait', 'of', 'hormuz', '.'], ['steelmaker', 'reap', 'benefit', ' ', '.'], ['cut', 'by', 'shale', 'gas'], ['from', 'us', 'shale', 'gas', 'revolution']], [['citizens', 'climate', 'lobby', 'push', 'for', 'a', 'carbon', 'tax', 'and', 'dividend', '|', 'dana', 'nuccitelli', '.'], ['be', 'the', 'future', ' ', 'a', 'pond', 'of', 'algae', 'in', 'every', 'backyard', '?'], ['of', 'clean', 'energy']]]"
2013-06-19,"[[['for', 'energy', 'group'], ['in', 'australia', 'lng', 'project'], ['over', 'next', '20', 'year']], [['newcastle', ""'s"", 'ryder', 'architecture', 'celebrate', '60', 'year', 'of', 'modernism']]]"
2013-06-20,"[[['imf', 'to', 'suspend', 'aid', 'payment', 'to', 'greece'], ['unless', 'bailout', 'hole', 'plug']], [['measure', 'instrument'], ['climate', 'change', ' ', 'be', 'on', 'life', 'support', '|', 'john', 'abraham', '.'], ['-PRON-', ""'"", 'm', 'a', 'waiter'], [',', '-PRON-', 'enjoy', '-PRON-', '–', 'and'], ['no', ',', '-PRON-', ""'"", 'm', 'not', 'stupid', '.'], ['hydropower', 'must', 'win', 'heart', 'and', 'mind', ' ', '|', 'lou', 'del', 'bello'], ['in', 'local', 'community']]]"
